senator,ticker,owner,buybasis,sellbasis,totalamount,earning_rate,first_buy,last_sell,open_state
Thomas R Tillis,THS,Joint,36.0,80.0,8000.0,1.2222222222222223,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,TTC,Joint,102.0,34.0,8000.0,-0.6666666666666666,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,TXRH,Joint,91.0,34.0,8000.0,-0.6263736263736264,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,WAL,Joint,118.0,28.0,8000.0,-0.7627118644067796,2021-11-15,2015-02-13,-1.0
Thomas R Tillis,WST,Joint,420.0,51.0,8000.0,-0.8785714285714286,2021-11-15,2015-02-13,-1.0
Thomas Udall,GE,Joint,107.0,56.0,8000.0,-0.4766355140186916,2021-11-15,2018-12-18,-1.0
Timothy M Kaine,GE,Spouse,107.0,81.0,8000.0,-0.24299065420560748,2021-11-15,2019-05-16,-1.0
Timothy M Kaine,KMI,Child,41.0,16.0,32500.0,-0.6097560975609756,2014-12-03,2021-11-15,1.0
Tina Smith,ABT,Joint,129.0,78.0,375000.0,-0.3953488372093023,2021-11-15,2019-04-09,-1.0
Tina Smith,CUTR,Spouse,44.0,44.096774193548384,558000.0,0.0021994134897360077,2021-11-15,2018-08-30,-1.0
Tina Smith,DXCM,Spouse,645.0,198.0,375000.0,-0.6930232558139535,2021-11-15,2020-03-17,-1.0
Tina Smith,IIN,Spouse,20.0,54.0,175000.0,1.7,2021-11-15,2018-07-26,-1.0
Tina Smith,PODD,Joint,315.0,91.0909090909091,550000.0,-0.7108225108225108,2021-11-15,2018-08-30,-1.0
Tina Smith,PODD,Spouse,315.0,119.44206008583691,582500.0,-0.620818856870359,2021-11-15,2018-08-30,-1.0
Tina Smith,TCMD,Spouse,29.0,50.0,350000.0,0.7241379310344828,2021-11-15,2018-06-01,-1.0
William Cassidy,AAPL,Spouse,35.666666666666664,76.28571428571429,40000.0,1.1388518024032046,2016-01-05,2017-12-29,0.0
William Cassidy,ABT,Spouse,41.0,55.0,8000.0,0.34146341463414637,2016-03-31,2017-10-24,0.0
William Cassidy,AFL,Spouse,38.0,57.0,16000.0,0.5,2016-03-31,2021-11-15,1.0
William Cassidy,AMGN,Spouse,143.0,207.66666666666666,16000.0,0.45221445221445217,2016-10-31,2018-12-07,0.0
William Cassidy,AMT,Spouse,263.0,111.0,16000.0,-0.5779467680608364,2021-11-15,2016-03-31,-1.0
William Cassidy,BLK,Spouse,341.0,534.6666666666666,16000.0,0.5679374389051808,2016-03-31,2020-11-05,0.0
William Cassidy,CAT,Spouse,75.0,76.0,8000.0,0.013333333333333334,2015-08-27,2016-03-31,0.0
William Cassidy,CMCSA,Spouse,34.5,41.333333333333336,20000.0,0.19806763285024162,2019-01-25,2018-12-07,0.0
William Cassidy,CMI,Spouse,89.0,109.0,20250.0,0.2247191011235955,2016-01-05,2016-03-31,0.0
William Cassidy,COP,Spouse,72.0,33.0,8000.0,-0.5416666666666666,2021-11-15,2016-02-09,-1.0
William Cassidy,CSCO,Spouse,37.0,42.5,24000.0,0.14864864864864866,2019-01-25,2018-12-07,0.0
William Cassidy,CVS,Spouse,72.0,68.0,24000.0,-0.05555555555555555,2019-01-25,2018-12-07,0.0
William Cassidy,CVX,Spouse,115.0,99.5,16000.0,-0.13478260869565217,2021-11-15,2016-10-31,-1.0
William Cassidy,DD,Spouse,79.0,72.0,8000.0,-0.08860759493670886,2021-11-15,2019-08-01,-1.0
William Cassidy,DIS,Spouse,102.33333333333333,122.33333333333333,24000.0,0.19543973941368079,2019-01-25,2018-12-07,0.0
William Cassidy,DOW,Spouse,32.0,48.0,8000.0,0.5,2020-03-09,2020-11-05,0.0
William Cassidy,EMR,Spouse,54.0,61.5,12000.0,0.1388888888888889,2016-03-31,2018-04-23,0.0
William Cassidy,F,Spouse,19.0,13.0,8000.0,-0.3157894736842105,2021-11-15,2016-03-31,-1.0
William Cassidy,FRT,Spouse,133.0,134.0,8000.0,0.007518796992481203,2017-03-29,2018-12-07,0.0
William Cassidy,GWW,Spouse,208.0,287.0,8000.0,0.3798076923076923,2016-10-31,2018-04-23,0.0
William Cassidy,IBM,Spouse,140.0,113.5,16000.0,-0.18928571428571428,2018-04-23,2020-11-05,0.0
William Cassidy,IHE,Spouse,167.0,159.0,8000.0,-0.04790419161676647,2015-08-27,2018-01-31,0.0
William Cassidy,INTC,Spouse,50.0,33.0,8000.0,-0.34,2021-11-15,2016-01-05,-1.0
William Cassidy,JNJ,Spouse,122.0,115.0,12000.0,-0.05737704918032787,2020-03-09,2016-10-31,0.0
William Cassidy,JPM,Spouse,104.0,102.0,8000.0,-0.019230769230769232,2018-12-07,2020-11-05,0.0
William Cassidy,LOW,Spouse,70.5,123.75,24000.0,0.7553191489361702,2016-03-31,2020-11-05,0.0
William Cassidy,MDT,Spouse,82.5,92.75,24000.0,0.12424242424242424,2019-01-25,2018-12-07,0.0
William Cassidy,MMM,Spouse,145.0,183.0,8000.0,0.2620689655172414,2020-03-09,2021-11-15,1.0
William Cassidy,MSFT,Spouse,55.0,157.0,24000.0,1.8545454545454545,2016-03-31,2018-12-07,0.0
William Cassidy,NSC,Spouse,83.0,92.0,8000.0,0.10843373493975904,2016-03-31,2016-10-31,0.0
William Cassidy,NVS,Spouse,71.0,81.0,16000.0,0.14084507042253522,2019-01-25,2018-12-07,0.0
William Cassidy,OXY,Spouse,73.0,68.0,8000.0,-0.0684931506849315,2015-07-08,2016-03-31,0.0
William Cassidy,PG,Spouse,77.5,109.0,24000.0,0.4064516129032258,2016-03-31,2018-12-07,0.0
William Cassidy,PLD,Spouse,93.0,106.0,8000.0,0.13978494623655913,2020-07-15,2020-11-05,0.0
William Cassidy,PPG,Spouse,93.0,103.0,8000.0,0.10752688172043011,2016-10-31,2019-01-25,0.0
William Cassidy,PSX,Spouse,63.0,78.0,8000.0,0.23809523809523808,2020-03-09,2021-11-15,1.0
William Cassidy,QCOM,Spouse,51.0,65.5,12000.0,0.28431372549019607,2016-03-31,2017-11-07,0.0
William Cassidy,RDS-B,Spouse,45.0,49.0,8000.0,0.08888888888888889,2021-11-15,2016-03-31,-1.0
William Cassidy,SBUX,Spouse,58.0,77.66666666666667,16000.0,0.33908045977011503,2018-04-23,2018-12-07,0.0
William Cassidy,SLB,Spouse,68.0,70.0,12000.0,0.029411764705882353,2016-02-09,2017-11-07,0.0
William Cassidy,SO,Spouse,51.0,51.0,12000.0,0.0,2016-03-31,2016-07-15,0.0
William Cassidy,T,Spouse,33.0,38.666666666666664,16000.0,0.17171717171717166,2017-10-25,2016-07-15,0.0
William Cassidy,TGT,Spouse,54.0,60.0,8000.0,0.1111111111111111,2017-03-29,2017-10-17,0.0
William Cassidy,TM,Spouse,184.0,106.0,32500.0,-0.42391304347826086,2021-11-15,2016-03-31,-1.0
William Cassidy,TROW,Spouse,64.0,119.0,12000.0,0.859375,2016-10-31,2020-07-15,0.0
William Cassidy,UPS,Spouse,108.0,164.0,8000.0,0.5185185185185185,2018-04-23,2020-11-05,0.0
William Cassidy,VFC,Spouse,58.333333333333336,73.0,16000.0,0.2514285714285714,2020-03-09,2018-04-23,0.0
William Cassidy,WMT,Spouse,68.0,106.25,20000.0,0.5625,2016-03-31,2018-12-07,0.0
William Cassidy,XOM,Spouse,77.33333333333333,81.0,20000.0,0.04741379310344834,2019-01-25,2018-12-07,0.0
William Cassidy,YACKX,Spouse,25.0,21.0,8000.0,-0.16,2021-11-15,2016-03-29,-1.0
"William F Hagerty, Iv",BA,Self,253.0,230.0,8000.0,-0.09090909090909091,2021-06-08,2021-11-15,1.0
"William F Hagerty, Iv",LMND,Self,63.0,154.0,8000.0,1.4444444444444444,2021-11-15,2021-01-08,-1.0
"William F Hagerty, Iv",NTRA,Self,115.0,104.0,8000.0,-0.09565217391304348,2021-11-15,2021-04-20,-1.0
"William F Hagerty, Iv",QRTEP,Self,101.0,106.0,32500.0,0.04950495049504951,2021-03-26,2021-11-15,1.0
"William F Hagerty, Iv",VRM,Self,41.0,19.0,8000.0,-0.5365853658536586,2021-01-08,2021-11-15,1.0
